transaction_id,amount,txn_count_24h,avg_amount_7d,failed_logins,device_change_count,is_rooted,distance_from_last_txn,country_risk_score,session_time,typing_speed,merchant_text,amount_sequence,is_fraud,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
4684,14.371778,1.2453383,6.15976,1.3138721,0.0,0.0,0.0,0.02142536,279.05383,3.2126653,online shopping order instore,2.063|3.300|2.917|1.922|1.064|4.035|3.277|2.694|4.767|3.885|2.512|4.005|1.655|3.015|1.626|2.421|3.711|4.859|3.007|2.298,0,-0.097230315,-0.42315274,-0.12097438,0.54131496,0.8181599,-0.076298,1.1265695,-2.1721745,0.5071576,1.4065983,-1.696445,0.75237465,0.5101225,-0.8774367,0.45687914,-0.37343556,-0.09584296,-0.9020307,0.15572853,1.4198351,0.523155,-1.2547092,-0.050010502,0.15841642,-0.87727064,0.57393926,-0.057438165,0.03212422,-0.6042745,-0.8376819,-0.5934653,-1.9220941,-0.5656669,-0.28731298,0.8546704,-0.81057835,-0.15538558,-1.1363734,0.00450743,-0.3411937,-0.044110954,-0.048221737,-0.2358644,0.822093,-0.20793307,0.76089144,0.461123,0.22525725,0.73878765,-2.184012,1.1086295,-2.4580524,1.706157,0.52250427,-0.39066818,-0.6857654,0.049445122,-0.6600244,-0.7155998,0.66267675,-0.0841853,-1.842556,0.5093825,-0.4563998,0.27199954,-0.479983,-1.5886872,-1.485074,-0.26144475,-0.20063701,-1.4993653,-1.7604194,0.58599705,0.7101242,-1.5813513,1.2197812,0.63489825,-0.5476173,-0.2664895,-0.3665907,0.020703018,0.19042745,-1.1271219,1.1631927,-0.9458833,1.0046474,0.50916386,1.0091528,-0.22329253,0.9933504,-0.11685923,-0.40333274,1.1017747,-1.2193682,-0.98813283,-0.09522468,1.2649513,-0.2753705,-1.7197137,-1.7941885,2.3475487,-1.8235725,2.4670656,-0.3952684,-0.7881564,0.822502,-1.5484873,0.7380733,0.29004562,0.36658633
4685,3.6421304,6.3292723,2.9033089,0.0669577,0.0,0.0,27.417904,0.17742305,5.0,3.2879574,restaurant bill payment card,0.210|2.232|2.898|0.782|0.788|1.114|0.998|2.771|0.919|-0.138|0.560|1.690|0.528|1.411|0.965|2.616|1.484|0.992|1.347|-0.891,0,-0.6290743,1.5742996,-0.1564282,0.090022,-1.472199,-0.17417407,0.9037416,-0.392075,0.075627,0.38284177,-0.1881159,-1.1483955,-0.9955735,0.09709789,0.26740623,-0.58544546,-0.10657591,1.2652776,0.9568881,-0.24552302,0.2911867,-1.0067552,-1.7883577,-1.7635658,-1.0612593,1.0910053,-0.53300345,0.015396059,-0.08294025,2.345849,0.67829883,0.72514516,0.68186814,1.1565573,1.0942496,-0.97616726,1.8842655,-0.49020913,-0.6340187,0.83690614,-0.8918473,-0.4089019,-0.33690807,0.5901466,-1.0153562,-0.46609405,2.0922449,1.0667317,-0.40130416,-0.74597013,-1.4808428,1.3629129,0.029107615,0.21467337,-1.2397618,-0.5518454,2.93663,-1.7970998,-1.5993806,-1.1083786,-0.3435656,0.87402153,-2.7758098,-0.47167373,-1.0553904,0.74979657,-1.691796,-1.3002476,0.8777342,0.84415936,0.06087053,0.15803543,0.034891605,-0.87429136,-1.6249292,2.1825984,-1.40517,-0.6785406,0.39519233,-0.26802027,0.3497667,1.4710196,1.146208,-0.5280832,0.77984846,0.81513464,1.0802461,1.683277,-1.622171,-0.9109938,-1.047744,-0.3184288,-1.0531833,1.2266707,0.23551255,0.382555,-1.133266,2.1676939,0.7550308,-1.0365162,0.049548946,-0.208781,1.198266,0.4620487,1.0773008,-0.13732278,0.48490083,0.44019598,0.8151307,0.36876357
4686,29.607601,0.80048966,14.269306,0.082933694,1.0,1.0,17.344421,0.08702385,186.31834,3.4454348,crypto withdrawal transfer otp,5.395|5.795|6.840|7.004|7.516|6.291|6.584|3.644|7.547|8.910|6.386|5.217|4.983|5.034|6.774|5.634|4.373|6.760|6.630|5.586,0,-0.43019566,0.90791714,0.7169196,0.5861067,0.47428975,0.17845693,0.3289291,0.7144508,0.06019742,-0.57541895,0.9362364,0.3720007,-0.31496677,-1.0744923,-1.7046843,0.5997796,-2.0313513,1.1445764,-0.26831198,-1.7570841,-1.6996399,-0.7069253,0.54438907,0.3536854,-0.5549978,0.7445017,-0.115996316,-0.35350516,-1.3286166,-0.7751297,-0.1877976,0.4322247,-1.6301827,-2.2113822,1.772656,0.82816744,2.1345077,-0.17306688,1.447067,0.7117889,-0.22816885,1.9715843,1.7593079,0.88846165,-0.12738504,-0.63084817,-0.19626927,-1.2428532,1.0234035,-0.7155125,0.83759093,-0.78260916,-0.68419015,2.138594,0.4417571,0.15709174,0.6141944,-0.54987067,0.78737557,-0.830364,0.44332242,-0.1007399,-0.7336414,-1.0517107,-0.9375178,-0.39714572,-0.8617313,0.30251396,0.9336151,1.2829039,-0.75206673,0.63723326,0.074637085,-0.6269728,-2.3162,0.55445963,-0.385229,0.43485737,0.19476971,0.67127895,-1.1991609,0.057415403,0.047991097,-2.1498017,-0.5238668,1.4404373,-0.63175267,1.4227924,0.8578416,-0.5750432,-1.5328455,-1.315493,-0.8823205,0.7722733,-1.0657417,-0.6038626,0.6011988,-2.1125617,0.98598,1.2292876,0.5422528,0.3829044,0.040343806,0.48414895,-0.059022546,0.8339034,-0.45391962,-0.9480196,0.08222544,0.42032304
4687,59.316246,5.115269,63.200233,0.0,1.0,0.0,3.3745022,0.09547372,301.9603,4.1989,utility bill payment card,9.724|11.773|11.389|16.258|8.395|7.340|18.645|13.729|14.932|16.686|7.997|13.063|16.789|0.102|10.774|11.963|16.807|12.090|14.330|11.548,0,0.37296528,-0.7017001,-0.44408458,1.3749304,-2.374327,-0.3202986,0.8908879,0.55424106,-0.76064456,-0.29333538,0.9657915,-1.1948833,0.17855348,0.25273904,-0.14821856,2.908714,-0.740855,1.4857337,0.80705094,-0.26092076,-1.7081579,-0.33020252,-0.27028948,1.0161783,0.0034899265,-0.1765621,1.7657875,0.9141388,-0.043268397,0.8584975,1.8166788,0.06519483,0.090432495,0.20175734,0.6423503,-0.1173525,-0.10629487,-0.5257664,-0.78318316,2.2919354,0.35571307,-0.10260347,-1.1157815,-1.4749391,-0.10532296,-2.3272202,-1.4492418,-0.63790226,-0.5356079,0.4887424,-1.1529634,0.28983122,-0.07075656,0.14708884,-0.3223203,0.409192,0.89459765,0.11849955,-0.40526596,0.6937801,0.23851687,0.5079702,-0.72318435,1.8668898,1.8094778,-0.64126635,1.0859898,-0.962652,-0.6215627,-0.48353928,0.40519068,-0.24911621,-0.32546377,1.7434208,0.15142345,1.207977,1.8668004,-0.36477256,-0.6541656,1.0774714,0.88918054,-0.5232842,-0.50849146,-0.046166852,-1.3316218,1.2545719,1.3316059,-0.6725677,1.867425,-0.49234337,-0.01047039,-0.7844647,-1.5725937,-0.5038954,0.71262884,1.8322649,0.53063273,0.4640856,2.404248,0.24465023,-0.5522624,-1.3465723,0.13253538,-0.8352514,0.56974816,0.6959069,0.7707978,0.3110687,0.18444473,-1.1754707
4688,8.356466,3.916041,9.3474455,2.861506,0.0,1.0,40.01371,0.075877674,167.97314,3.5300324,electronics store purchase,-0.400|0.962|0.784|-0.399|2.695|-0.545|0.978|0.025|1.283|1.309|2.235|1.725|0.545|0.612|0.135|1.177|0.625|2.019|2.387|2.892,0,1.3386438,-1.3498839,-1.5492582,-0.016841993,-1.2060814,0.24306217,-1.3007362,-0.016379714,2.8613985,1.174422,-0.8973854,1.4546478,0.79987067,-0.40417835,-0.33970082,-0.7301386,-0.28035054,-0.80389094,1.5642153,1.6153486,-0.81933606,0.5898021,-1.3076774,-0.7464433,0.19027966,-1.1424657,1.165918,0.8697092,-2.8989074,-0.8881644,-0.87618935,-1.3366046,-0.4041594,0.7207273,2.084327,-0.22117588,-0.07664335,-1.7043701,1.2085006,-0.050639503,0.6194346,-0.6100695,0.013985028,0.85961556,0.9417195,0.16265523,-0.44032538,-0.60301507,1.2856084,-1.2427671,1.0070101,0.64225584,1.5698797,0.10920803,-0.12960482,0.21252358,-0.64656544,1.2130157,1.083281,-0.13129936,0.7499373,-0.36185578,-0.290334,0.63194835,1.2171508,-0.06553882,2.2864873,-0.30806768,-0.045780957,0.27000663,2.1876051,0.59173477,-0.795213,-0.2724941,-0.050331324,0.14572325,0.5631988,2.0571418,1.239979,-0.36375764,-0.20971449,0.60413766,-0.13486433,0.17710702,0.317366,0.40916476,-0.7388686,-1.8832791,1.4882452,0.90551907,-0.7237339,-0.7214254,0.38462406,-1.060631,0.65806663,1.3176489,-0.9057658,-1.8821081,0.14573708,-0.29045212,0.5860949,1.1299152,1.6506624,0.4509737,-2.546391,0.567151,0.42450875,-1.1556373,-0.5785546,-1.671293
4689,15.343443,3.0225616,13.868595,0.0,0.0,0.0,30.52786,0.24538848,169.63933,3.2618299,subscription renewal charge instore,3.711|2.148|3.947|2.811|3.457|3.165|2.201|2.453|4.247|1.670|3.259|1.574|3.590|4.652|4.483|2.349|3.689|2.729|4.775|2.636,0,-1.7329144,0.1129795,-0.20851319,-0.090841785,0.73799074,-0.41737354,-1.7404814,-0.5729256,-1.9790719,-0.6591395,-0.696419,-0.93557715,0.082996115,-0.6122127,-0.019915283,0.7853141,-0.13068774,-1.3929548,0.54040504,0.4892568,-0.70726186,-0.99833924,-1.193611,2.8783135,0.36455232,-0.35260338,-0.5995163,0.45446935,-0.9185823,0.952988,0.6195065,-1.2634839,-0.15017962,1.3753436,0.49692807,-1.665527,-1.9017266,-1.2223192,0.9024266,-0.047635913,-0.62830216,-0.10618952,0.531047,-0.7438246,0.47609404,-1.9465659,-0.48991558,1.466027,0.5710441,-1.6576308,0.05383244,0.6615735,2.473998,0.55171263,-0.32990003,0.90565646,-0.95698506,-0.65067136,-1.4978774,-0.6841594,-1.9235959,-0.04273987,-0.09130329,-1.1224426,-2.0228162,-0.93378425,-0.829684,-0.05829221,1.3813337,0.36146587,-1.7595725,0.5461551,0.19442427,-0.23159671,-0.34398246,0.67524683,0.88073385,-0.7481921,-0.41113013,0.3443572,1.0629961,0.3323788,0.5684433,-0.2478196,0.91462946,-0.15327305,1.5468792,2.5650072,0.23325807,1.2126352,1.0773697,1.3802276,-1.0588843,-0.10705127,-0.8038316,0.72936773,-1.282522,0.14604731,-1.2690566,-0.67945457,0.11675906,-0.47191262,-0.49617836,0.9049026,0.4509079,-0.39914533,0.08460734,-1.1834567,0.07533315,1.6237457
4690,120.66202,1.9888778,127.83236,0.7309646,0.0,0.0,0.0,0.5484219,210.46613,4.394131,mobile recharge payment upi,35.374|18.848|19.745|22.238|24.519|21.860|16.375|21.201|12.302|25.476|38.681|22.339|33.011|38.564|7.919|20.409|36.840|22.925|24.440|38.097,0,1.3070221,0.741126,-0.39402753,-1.2138712,-0.35884675,-0.4805661,0.17277047,1.8908881,0.24839015,-0.007848918,-0.055328906,-0.8192797,-0.9615003,0.6005391,-0.6428162,-1.1915145,-0.111163825,0.2833882,0.24237946,-0.19391751,-1.1117775,1.2755139,0.19664371,-0.29023582,-0.80840504,-0.14919513,-0.28278875,0.19765,-1.9079375,0.49812293,2.3354726,0.0983918,-0.3669586,-0.7503766,-1.8868856,-0.20512186,1.5952754,-0.78045326,0.93711007,1.4261553,1.3281726,-0.6160542,0.6972625,-2.912715,-0.045025855,0.8801597,-0.67100513,0.02949424,0.5851866,0.7498913,-1.3677862,1.4243176,0.4503411,-0.106512785,1.2983515,1.3526641,1.1206405,-1.0283985,-0.80008465,-2.028348,-1.4646907,-0.1430434,0.34079617,1.396362,0.2717428,1.15237,1.097967,-0.59701043,2.444745,0.8377438,0.80636835,-1.2583508,0.06051117,-0.14260408,0.9768583,2.0163455,1.6864241,0.7412979,0.18881977,0.32819632,-1.089988,0.21990836,-1.1544024,0.50704306,-1.0021424,-0.95609653,2.016391,1.0740786,-2.0167828,-1.2189901,1.2614955,0.047782928,-0.8307413,-0.1992784,0.03420031,0.155443,-0.27621663,-1.5752643,-1.0469828,-0.8488666,-1.3850493,0.2906912,1.1340061,-0.10267776,1.1719517,0.8419518,-1.0401629,0.6087145,0.025081158,-1.0539618
4691,202.91368,1.4675658,169.56567,0.0,0.0,1.0,14.627497,0.061991617,213.4701,3.1226661,gift card bulk purchase verify,21.611|42.274|42.750|11.972|26.787|32.095|41.990|49.622|25.757|39.325|47.474|16.298|48.912|41.715|36.806|30.404|44.101|23.287|30.907|24.994,0,1.5439553,-1.4340445,1.2221826,-1.2291807,0.18018389,-0.2285456,0.85828847,0.5057473,0.0070022196,-0.6068265,0.82691556,-1.1719854,-0.45716387,-0.29660127,0.77462375,0.6118958,-1.7767013,0.7658577,0.39660043,-0.7479986,0.25776818,-2.3333616,-2.4007545,0.7420067,0.8859641,-0.8963497,0.7186885,-0.702703,1.3200557,0.20199837,0.83477926,-0.023845777,-0.06792486,0.086856976,-0.5105341,-0.49850127,0.64019364,-0.9380341,0.9483217,-0.61986744,-1.9278145,1.7854974,-2.6816983,-1.2214648,1.565968,1.3995914,0.019192988,0.24000198,-0.7477853,-0.6192922,1.6923581,-2.144389,1.4275485,2.7606196,-0.13867536,0.6464774,0.31830427,-0.38197953,-0.5917623,-0.92601216,0.104224056,-0.495138,-1.2535897,0.72889364,1.248167,1.1858594,1.2812355,-0.26223367,1.4993771,-1.1228886,0.67156804,-0.8380773,1.7383194,0.78472435,0.4555186,-0.24815989,1.2633924,0.2269238,-0.61244845,0.53422916,-0.8153224,0.20213899,-0.54533315,-0.176801,1.0514479,-0.49811977,-0.105762795,-0.8846291,-1.7183843,1.0078822,-0.25154886,0.6690006,-0.35349384,0.28332135,0.36446854,0.147931,-0.1918757,0.9294516,-0.042684168,-0.513149,-0.34833044,-1.2333347,-0.3722304,-2.0970683,-0.27861315,-0.66063386,0.811341,-0.7987732,-0.67523074,-0.33667865
4692,65.90242,3.7772655,33.385708,0.0,0.0,0.0,4.976122,0.13562946,149.8404,4.2288985,subscription renewal charge instore,6.844|19.200|15.876|10.997|10.443|14.117|13.278|11.798|9.077|14.476|14.882|7.146|16.821|7.906|9.205|16.058|6.805|14.144|8.191|11.898,0,0.22409499,-0.6451224,-1.3621883,0.24215248,0.32770196,0.66459954,-0.32624942,3.1620502,-1.0034155,-0.42577896,1.6795734,-1.5495058,-0.5160639,-1.0932418,-0.42982334,0.30560184,0.8313689,-0.14707084,0.1248087,0.18442953,-0.13264605,0.4741167,1.1995188,0.7092868,-1.8042129,-0.6363348,0.10366103,0.69714904,0.8191948,0.8688103,-0.29568166,-0.97724175,1.2117745,0.027793005,-0.9372814,-0.8302444,-0.5437747,0.86883247,0.9662098,1.227876,-2.2296948,0.33254185,-0.6252064,-1.0314556,-0.6058597,0.5365857,0.5423095,0.6161948,-0.103755,-0.07458335,0.2698026,0.097237796,1.0346658,-0.40219492,0.37837052,0.7896108,-1.8483216,-1.242081,0.85716164,0.7783624,-1.5096433,-0.21645698,0.24393573,-0.43119895,0.66063356,-1.4046323,2.2274003,1.2678375,-1.6130768,2.5419464,-1.3978142,0.6845136,-0.16588914,-0.96195877,0.28808397,-0.30063283,-0.38937327,-0.53013563,1.2648159,-2.156949,-0.9758011,-0.48199683,1.822553,-1.4409758,-0.4661607,-0.66765475,-0.51960444,-0.34485903,1.2932298,0.9592411,0.9907247,-0.90971726,-0.6918098,1.000327,0.60848385,-0.45931232,0.3693952,1.355839,-1.5538619,0.053880483,0.09942439,-0.09252396,0.5282295,-0.60348624,-2.1883829,-0.043791533,-0.3206548,0.2778111,0.4458772,-0.38734436
4693,13.1840105,0.4819197,11.460355,1.2435938,0.0,0.0,0.0,0.058072686,161.17639,2.8889701,fuel station payment card,2.425|2.247|1.069|3.297|3.372|3.275|3.068|1.002|3.187|2.673|3.623|1.045|4.622|0.842|1.255|0.287|2.673|1.536|1.976|1.511,0,-0.025019767,0.48110735,-0.5998426,0.37478125,0.66659766,-1.6440581,-0.62447375,0.02713488,-0.9624506,-1.1997627,1.5912375,-0.39517266,-0.7959645,0.3467257,0.22343606,1.1625879,0.90572727,1.2352557,0.6390031,0.7531643,1.551772,0.58921576,0.87695074,1.5420508,0.084568925,-1.8133358,-0.31343776,0.87340564,-1.4377065,-1.6539361,0.93201494,2.280656,-0.7285711,-0.36106253,0.59654653,-0.9360503,-1.4958935,0.5142337,1.0335777,0.15768573,-1.443381,0.11143601,0.49443677,1.4080298,-0.11815572,-1.7443326,-0.81875277,-1.2794014,-1.2907666,-1.0178001,1.553675,-1.5909507,1.6258664,-0.15421173,0.46188498,-0.89378667,-1.0064137,-0.7313603,1.0180151,0.6520274,1.4807652,-0.14200415,1.7593446,0.729064,-0.3722158,1.0303209,3.773005,-1.050472,0.91343576,1.4135478,0.016725495,1.6515732,-0.16020179,-1.1279726,-1.9098482,-0.532575,-0.09053618,-1.8006783,0.4699806,-1.0405005,0.5480498,0.82108855,1.0520375,-1.8746336,1.4552423,0.028358907,-1.0719888,0.9214438,1.0828935,1.7761158,1.0988117,-0.6324083,-1.2393789,-0.2663878,2.3354812,-0.01528611,-0.50164056,-1.135585,1.1104064,-0.30002022,-0.4714353,-0.5051893,0.3075701,0.28502423,-1.0438904,0.091177344,-0.8348501,0.27593476,0.32571235,0.041922808
4694,178.95174,2.6444454,186.31213,0.9071495,0.0,0.0,6.4445877,0.22642942,125.86012,3.84445,restaurant bill payment instore,25.701|41.102|30.745|26.756|27.043|28.473|20.457|49.632|32.020|47.402|37.571|46.307|8.595|25.479|48.455|34.222|10.852|40.638|32.353|27.686,0,0.8416718,0.32339793,0.795966,-1.6113844,-1.0641568,0.8144598,1.8399475,1.1033947,1.3495363,-1.1375948,-0.01976414,-0.7524153,-0.5653113,-0.7862328,-0.6874114,-1.1735593,-0.29719642,-1.0636308,-0.60909224,-0.12312998,0.39850515,-0.33090028,-0.8582711,-0.29052758,-1.8694717,1.6524278,-0.869537,-1.6724263,-0.7770939,0.3755526,1.992614,0.33975267,-0.27025184,0.42344663,0.8465459,0.6126052,-0.80991,-0.874861,-0.50940067,0.22242227,1.4507788,1.6908984,-0.6227079,0.28804973,-0.39069784,-1.6546224,1.1411303,-1.0074054,-1.2081804,1.6923436,1.3553603,-0.27385303,-0.2194227,-1.617091,0.7088765,2.137085,0.86965835,-1.4542731,0.6950841,2.6816645,0.9124105,1.5340587,-0.044717193,-0.19823053,0.27450714,0.68202984,1.776832,-0.2883951,-0.11233237,-1.8820829,-1.8858421,0.5952193,0.86428934,-1.5362201,0.053642213,-1.2849054,-0.20032103,0.82309425,-1.082073,-0.49048334,0.21285741,0.9719108,0.69896156,0.10768947,-1.4906838,2.0973678,1.3850853,-0.61457497,0.0879249,0.14645712,1.3246647,0.9556459,-1.4845767,-0.13790727,1.2142696,-0.78934264,0.8292281,-1.6754464,1.3704138,1.45491,-0.95208013,-0.81471145,-0.011926919,0.20677048,1.2536708,-1.2088784,0.6121843,-0.49725994,-0.8161523,-0.41694075
4695,43.957325,3.6079416,45.742317,1.1574447,1.0,0.0,13.051993,0.28477415,101.66493,4.0648518,mobile recharge payment,7.823|5.710|9.087|10.489|5.525|9.190|7.699|10.035|6.936|8.190|7.425|2.310|9.780|10.058|1.273|11.699|8.559|8.778|8.797|10.723,0,-0.10086727,-1.6079445,-0.48481345,-0.43423194,-0.7222873,0.8004591,-1.5204339,-0.84033453,-1.0624636,0.2731998,1.7820339,0.41469032,-0.19136924,-0.5316453,-1.9043323,1.0723718,1.7749972,0.77048534,-0.24424583,0.12388146,3.0044227,1.5073272,0.40178227,-1.0709221,2.1169336,0.6109425,0.24307808,0.7060084,0.050554514,1.314423,1.7721952,0.72851205,1.2755322,-0.74999547,0.9061417,1.0832982,-0.52356905,0.46772912,-0.43167627,-0.9385616,0.046459377,-1.8848997,-0.2750678,-3.0137467,0.45404652,0.38326246,0.9488679,1.4452156,1.2684691,0.75062615,0.14067963,-0.45686167,-0.45191914,-1.6514747,-0.25311905,1.445472,1.543115,0.9143652,1.1097326,0.67073095,-0.056546174,1.1536863,0.09366411,0.066939324,-0.8033938,-2.366984,1.9918556,1.7002982,-0.934894,0.5818857,-0.0034673698,-1.093319,-2.8463745,2.0204706,-0.41250992,-0.97525615,-0.7587888,-1.2057457,-1.6906253,0.45623273,-0.9847389,0.2075209,0.5844242,-0.1560294,-0.6764219,2.050992,-0.050331116,1.2500057,0.086221844,-0.31190196,-0.587379,-1.5576487,-0.16165113,0.5728413,0.44811583,-0.393768,0.040561914,-1.6368791,-0.39830077,-0.6860014,0.4308046,0.15132868,-0.969168,1.3079417,0.2088458,-0.095483154,2.594513,1.2678267,0.047752053,-0.07803687
4696,16.98875,0.15304436,16.66648,1.1219653,0.0,0.0,2.4850478,0.1259645,195.51788,4.154586,subscription renewal charge online,3.379|1.744|1.109|3.097|3.659|3.454|4.621|2.146|4.784|3.577|4.052|2.776|4.186|4.655|3.029|0.745|1.293|3.978|4.467|4.327,0,0.5986792,-1.3751028,-0.4653775,-0.34584308,-0.8751478,-0.76988256,1.531554,0.10600041,-0.084163696,0.29354012,1.1626322,-0.5455598,1.7547065,-0.9071003,-1.0778313,-2.0850167,0.48857975,-0.43481475,-0.2724646,2.2827442,1.1090208,-0.73934233,0.35356906,-0.29703668,-1.6246879,-0.2104311,-1.6154988,-1.4037037,0.59580874,-0.4727636,1.4062611,-1.0097,-1.0897741,-2.1489358,0.07046284,1.381878,1.3480451,-1.0871367,-0.9429638,-0.23652864,0.8940743,-1.1891336,-0.09660584,0.20079663,0.7755923,-1.3876655,0.591093,-1.322802,0.015981644,2.094592,1.2023538,0.056337662,-0.25360486,0.17046869,1.6409862,0.8011333,0.44317117,-0.3612854,0.7322521,0.43223584,0.9499685,0.99511707,1.2792816,0.7190213,-1.4234644,-0.16642046,1.1863604,1.1697347,-0.0828529,1.6477005,1.0590397,-0.89973104,-0.94864154,-2.5778294,0.28477585,0.32309788,-0.37529135,0.8921417,0.37871337,-0.9436436,-0.12276767,1.2667519,-0.88562465,0.8621488,-0.75462127,1.2068138,-1.9809047,-1.1624596,-0.7217167,0.26114753,1.3548114,-1.9142541,-1.3163787,0.31721616,-0.71389437,-0.14015928,0.076188505,1.7063358,-0.59057254,-0.15870786,-1.5197054,0.5880352,0.4996062,-0.60551244,-1.3059722,-1.1686476,1.7281443,0.8485879,0.8329676,1.1048957
4697,13.211451,1.4793961,14.373132,0.31296527,0.0,0.0,3.9456358,0.20594633,190.89958,3.9178846,subscription renewal charge,3.072|0.501|2.342|3.961|3.171|1.062|5.040|3.527|4.393|3.308|2.598|3.145|3.837|3.788|2.313|2.255|4.345|1.871|2.115|3.356,0,-0.12516809,-1.3113737,0.48478514,0.94347894,-0.15090007,-1.297777,0.64691955,-1.4104958,-1.2419752,2.3639684,-1.3110609,-1.3332319,-0.21911949,2.340575,0.8544077,-1.8537484,-0.013291772,0.926911,0.09321135,-1.28542,-1.1205026,-0.41464493,0.92341864,0.65072924,-2.6948519,-1.6178584,0.26381403,0.065260574,0.29820663,1.5510437,-0.8894978,-0.69199646,0.6157583,-0.5030912,-1.5247432,-0.5763712,-0.023359478,-0.6719644,-0.8577906,-0.2942723,2.7509956,0.21190651,-0.99164426,2.6032763,1.0538232,1.4601599,-0.9653719,-1.5067538,-1.1770924,-0.6253927,1.1216614,0.6311139,0.17518494,-2.0163317,-0.8777074,-1.0064701,1.026579,-1.1903911,0.13973683,-2.5158129,-0.50829226,-0.02203603,0.6885164,-0.01299113,-1.6683898,1.8506315,0.96900785,0.69433254,-0.54418343,0.62884367,-1.8979337,-1.7880787,0.4157833,-0.73603326,0.8352696,-0.33600977,-1.9657472,0.9687426,-0.48976162,0.4071311,-0.11856942,-1.2428615,0.76944035,-0.16831239,-1.3623282,-1.2808336,0.66659945,0.39133137,-0.19308656,0.8333792,0.4393229,0.54023635,1.9076178,-1.3765656,-1.2187879,-1.604932,-0.39390528,-2.028784,-0.84593177,0.44998828,-1.3696632,-0.6215075,-0.43804547,-0.97850037,0.9717325,1.5908666,-1.1347353,1.0910034,-2.024597,0.77347475
4698,2.1574132,1.6867037,2.0885532,1.846934,1.0,0.0,23.352621,0.11655438,61.17278,2.0130186,mobile recharge payment,1.010|1.440|0.835|2.515|0.032|0.050|1.686|0.327|-0.145|0.798|1.301|2.159|-0.143|-0.734|-0.216|0.816|0.106|-1.227|1.013|0.560,0,0.15653338,0.35061184,-0.111842185,1.2303073,2.0027118,0.8416776,0.6230007,0.4308406,0.28331608,2.034087,0.44344965,-0.95886374,0.031157225,-0.60033536,1.1731222,0.7657014,1.4405664,0.68637186,-0.5519396,0.31210068,1.1426073,-0.70756096,-1.6976894,1.533459,-1.1551296,-0.38263333,-1.2770714,-0.6131546,0.6064799,0.9564544,-2.0101607,-1.2126055,-0.9586597,-0.21360546,-0.06086284,0.6910863,0.15866275,1.5330114,-0.031983808,2.1598897,0.7578693,-0.62074125,1.1022314,0.77811646,0.20334655,1.1146078,1.8739139,0.9026763,-0.75864357,-1.3371913,-1.5696139,0.041083254,0.06531155,0.52887255,1.0243876,1.2057568,-0.6108723,0.9831297,0.14734045,0.27870792,0.96497685,0.50895345,-0.4401848,-0.45792493,-1.644575,1.352968,0.8548031,2.06719,-0.04701495,-0.05592903,-0.43598512,-0.4310216,0.29126525,-1.4651794,-1.0651562,2.7048795,-0.49694952,-1.4962114,-1.457868,-0.15665287,0.5320166,-0.75185263,-1.2472544,1.0947672,0.03459972,-0.4768057,0.53509665,0.012216009,-0.8224138,-0.2304241,0.064578384,-0.0007073283,0.5000836,0.8031484,-0.01337,-2.0589309,-0.28147784,0.15698996,0.42988813,-0.21873128,-0.7343124,-0.6757504,0.084365845,-2.5213132,-0.59484893,-0.016732842,-0.08972606,0.5192212,0.87856185,-2.2188196
